epoch,accuracy,common_voice_test_auc,common_voice_test_eer,librispeech_dev_clean_auc,librispeech_dev_clean_eer,loss,lr,sitw_eval_auc,sitw_eval_eer,tcof_dev_auc,tcof_dev_eer,train_accuracy,train_loss,val_accuracy,val_loss
11,0.22027798803553406,0.9955701438368959,0.008325994716195662,0.9617814189144924,0.08895705521472397,8.00650630923592,0.001,0.6037564997975003,0.4128440366972477,0.9853177150192556,0.08333333333333337,0.7125416666666666,2.21220173379899,0.6636219030174492,2.4107430623547037
12,0.24498308812669276,0.9786779814799988,0.04443199103354415,0.9589656524364002,0.07975460122699386,7.521525855534993,0.001,0.6049611326362209,0.4403669724770642,0.9853712023962344,0.08333333333333337,0.706375,2.2508894914028734,0.6604887689193097,2.460287068800643
13,0.26914431019933566,0.9958903744029034,0.008806340565206948,0.9597769963343381,0.07975460122699385,7.083143417297089,0.001,0.5997153897583256,0.44036697247706424,0.9912347560975611,0.06258023106546855,0.7048333333333333,2.2474995760970202,0.6587052925865227,2.4638090708299716
14,0.29429508335520577,0.9988525071384731,0.0018413257545432712,0.9623879110767088,0.07975460122699385,6.684504893655838,0.001,0.6269044045730143,0.41626987329513354,0.9920437526743688,0.04926187419768935,0.7686666666666667,1.937461838731799,0.713342331051769,2.183923572188688
15,0.3199252517213384,0.9949296827048808,0.009526859338723881,0.9567296692841327,0.08895705521472397,6.308228835034443,0.001,0.6307522698851415,0.4036697247706422,0.992839377406932,0.032573812580231065,0.7712916666666667,1.9600631457900792,0.7160657476139979,2.1838582774497253
16,0.3477449286487717,0.997705014276946,0.004963573773116644,0.9581454895830499,0.09232791194348612,5.945353743515491,0.001,0.6174591057877906,0.4954128440366973,0.994410569105691,0.039393453145057766,0.7720416666666666,1.920553994614098,0.7160416465824737,2.1886823944476874
17,0.37247665198155006,0.9974114695914391,0.004963573773116644,0.9605555841121731,0.08895705521472397,5.632480751553658,0.001,0.6299304244942504,0.44036697247706424,0.9918565468549422,0.06434531450577664,0.7867916666666667,1.9377727223173307,0.7345030367299721,2.172850350645167
18,0.39915996805211007,0.998558962452966,0.0024017292450564404,0.9565076835778956,0.08282208588957052,5.317167031238593,0.001,0.6070275925334976,0.45750948268904845,0.996596865639709,0.025353016688061614,0.8054583333333334,1.8388264954169369,0.750650727851152,2.081686813200819
19,0.42178726806970207,0.9976249566354443,0.004483227924105356,0.9420282186415583,0.08895705521472397,5.052168146442934,0.001,0.6485877956699854,0.4159470583488015,0.9955137462558836,0.021582156611039793,0.80475,1.8950819400359586,0.7493974742118963,2.147107245358822
20,0.44534377378335077,0.9984789048114643,0.003602593867584661,0.9562917451553699,0.08895705521472397,4.780936652850368,0.001,0.6249897269326139,0.41284403669724773,0.9921640992725717,0.0691591784338896,0.8226666666666667,1.8350954370001749,0.7547238021787332,2.1431229715245474
21,0.46860503809569504,0.9987724494969712,0.002321671603554559,0.9484466543906808,0.0860850993921472,4.534422611442362,0.001,0.6493467069543668,0.4116697603099023,0.9876778455284552,0.08333333333333337,0.8487083333333333,1.7535827147136094,0.7803914007519522,2.05643832040179
22,0.48864824677016805,0.9954634003148933,0.011448242734769033,0.9571245065164521,0.09232791194348612,4.311199385464117,0.001,0.6395837760315826,0.37614678899082565,0.9978337612323491,0.016206675224646982,0.8547083333333333,1.7585604572311613,0.7870673864841415,2.0817971204277192
23,0.509630345227243,0.9934085875163451,0.013129453206308544,0.9546148837762465,0.0832101199277148,4.088313244517628,0.001,0.6371782123604066,0.4311193608264063,0.9943971972614463,0.05295250320924262,0.849125,1.8583750286955052,0.7800780873421382,2.184156583595397
24,0.5244492629689524,0.9976516425159448,0.004243054999599712,0.9477771696898045,0.08282208588957052,3.9127504562218656,0.001,0.6451826903071851,0.3909289000080704,0.9932806482670089,0.0625,0.8763333333333333,1.7969827219379837,0.7991902053407886,2.161088574447433
25,0.5414213706547907,0.9986123342139674,0.002321671603554559,0.9467292258166604,0.08895705521472397,3.7253903648320796,0.001,0.6530687040534748,0.38532110091743127,0.9950858472400513,0.03602374839537869,0.8875833333333333,1.7561984243754516,0.8103248819049456,2.11234165846986
26,0.5598262396035301,0.994849625063379,0.007845648867184373,0.9582649234363488,0.07524231969771644,3.527348051662926,0.001,0.6537632004288405,0.35779816513761464,0.976104514334617,0.08333333333333337,0.820375,2.300887756855473,0.7514701629229731,2.635674765164573
27,0.573589616371318,0.9973314119499372,0.004723400848611,0.9558293799216071,0.07975460122699385,3.368511551757607,0.001,0.6538653758017621,0.4036697247706422,0.9914085900727428,0.08333333333333337,0.8804166666666666,2.016992385741385,0.8038417044249494,2.381325904986068
28,0.5900800108374468,0.9957302591198997,0.008566167640701306,0.9490362645525363,0.09202453987730064,3.182735487069851,0.001,0.6351880137921946,0.3894762327495763,0.9725008023106547,0.08333333333333337,0.8805416666666667,2.064850364468788,0.8023956425335005,2.448586263834661
29,0.6051707923283671,0.9989592506604755,0.0031222480185733727,0.9535082308570715,0.08282208588957052,3.0229904745479215,0.001,0.656862520074129,0.39449541284403666,0.9709095528455285,0.08333333333333337,0.9090833333333334,1.9162302782862097,0.8318471030560108,2.3083879990910225
30,0.6165042761817945,0.9944493368558696,0.009286686414218237,0.9574147761345965,0.08282208588957052,2.886367270537572,0.001,0.6595287049863804,0.3785005245742878,0.9948250962772784,0.036745827984595636,0.8799166666666667,2.219330855986215,0.8065169189241299,2.6016118538193433
