epoch,accuracy,librispeech_dev_clean_auc,librispeech_dev_clean_eer,loss,lr,sitw_eval_auc,sitw_eval_eer,train_accuracy,train_loss,val_accuracy,val_loss
1,0.00011920980926430518,0.8805472489394577,0.19325153374233128,15.56568109219717,0.0001,0.6562605548854041,0.39131483715319665,0.3873239436619718,3.1555120117472657,0.375,3.2039557411962996
2,0.0013198228882833787,0.888565947140693,0.19325153374233128,12.983368319453726,0.0001,0.6448721041724661,0.4000000000000001,0.6546494878361075,1.6776660731361646,0.6328939301042306,1.7714241942615472
3,0.0059322565610210815,0.88831322107559,0.19325153374233128,11.099951402044303,0.0001,0.6421143793882033,0.4066747084841174,0.7721670934699104,1.0830835388340718,0.7627988963825874,1.1409441029999838
4,0.02093566255557149,0.9019380032473914,0.18404907975460127,9.546168215761654,0.0001,0.6448485973214562,0.4,0.8422295134443022,0.739869352899558,0.8279429797670141,0.8205969736222829
5,0.052094686648501365,0.905115094927236,0.17484662576687116,8.234850724703728,0.0001,0.6639547183817389,0.3958182549256132,0.8832826504481434,0.5577931132253002,0.8799049662783568,0.5977430664168469
6,0.09902660261006739,0.8897126633144558,0.20116642023985543,7.097951628852334,0.0001,0.6483919458105224,0.39026940088459994,0.9140124839948783,0.4146967513090766,0.9028969957081545,0.47546110923902446
7,0.15336073067546252,0.9019395150683192,0.18482010842779695,6.137261517741565,0.0001,0.6491429278401535,0.39026940088459994,0.9330985915492958,0.33901647336099067,0.924202942979767,0.390702229723415
8,0.21269674100100386,0.9127497906128015,0.17484662576687116,5.333794959724918,0.0001,0.6684816430051652,0.3806192199437073,0.9507842509603073,0.2678961765356069,0.9438228080931944,0.3101573196030044
9,0.2734054567617955,0.9128677126451727,0.17484662576687118,4.648940207764006,0.0001,0.6578231418762179,0.39469240048250903,0.9590268886043534,0.22682292308231503,0.9491109748620479,0.2839915135293297
10,0.33374533916535204,0.9138451048750178,0.15919172005914242,4.065071435969684,0.0001,0.6587188766199623,0.43787696019300365,0.965669014084507,0.207187500540714,0.956698344573881,0.2606682427618773
11,0.38831250896314357,0.9213414689456862,0.15644171779141103,3.584858111725246,0.0001,0.6489140453434783,0.40152794531564134,0.96979033290653,0.18134168709594228,0.9639025137952176,0.22133392862114318
12,0.4405949734690951,0.9206928977676452,0.1380368098159509,3.177663615989052,0.0001,0.6482385326776159,0.4,0.9765124839948783,0.15333628847887024,0.9714132434089515,0.1887594564743768
13,0.48907437616520866,0.9189165081774394,0.15122391982914407,2.836462190931511,0.0001,0.6476483869969998,0.4,0.978913252240717,0.14042657261160899,0.9751686082158185,0.16933945437391204
14,0.5314727341173096,0.9178824226628004,0.15878100870708067,2.5484239332494516,0.0001,0.6292746899260773,0.44615384615384607,0.9802736875800256,0.14363043173025805,0.9747087676272226,0.18270698691722823
15,0.566801412591424,0.925506535601871,0.1380368098159509,2.3074756267081002,0.0001,0.6506832451826421,0.4,0.9835547375160051,0.1235356383019685,0.9782342121397916,0.1590031863469319
16,0.6053630969453607,0.9315780084480553,0.1288343558282209,2.092095776697785,0.0001,0.6583786458816615,0.3538461538461538,0.984435019206146,0.12289603013366832,0.9799202942979767,0.15605347369547964
17,0.637915889860892,0.9212696574516143,0.1288343558282209,1.8996470179778209,0.0001,0.6392279855247287,0.43964616003216733,0.9851152368758003,0.12072134776141466,0.9826026977314531,0.1457657544787478
18,0.6654134698121325,0.9238261466405828,0.14723926380368102,1.7445973976957168,0.0001,0.6419263245801243,0.420345798150382,0.9866757362355953,0.1193952178556576,0.9822194972409565,0.1585658528875127
