epoch,accuracy,common_voice_test_auc,common_voice_test_eer,librispeech_dev_clean_auc,librispeech_dev_clean_eer,loss,lr,sitw_eval_auc,sitw_eval_eer,tcof_dev_auc,tcof_dev_eer,train_accuracy,train_loss,val_accuracy,val_loss
17,0.0005666666666666667,0.9815066848130654,0.029301096789688577,0.8992470635608488,0.17700940749298563,12.752849596640846,0.001,0.6468217741935484,0.38,0.5856044484107914,0.39860643921191735,0.8140833333333334,2.7051758116527056,0.1524935576777323,5.4122702002689795
18,0.0007786368843069874,0.9872174632401995,0.019293891601953408,0.8899456392593251,0.18062827225130895,12.507075890470219,0.001,0.6520629032258065,0.40919354838709676,0.6014450470240955,0.4219125420470927,0.826125,2.460620272666042,0.15082613309079884,5.420451649981889
19,0.00115,0.9814799989325648,0.03266351773276759,0.8821680611854288,0.20418848167539275,12.211109064300492,0.001,0.6472451612903226,0.41000000000000003,0.59904235601016,0.4209514656415185,0.854125,2.2779482833721936,0.16446869789298166,5.316977810522962
20,0.001593184421534937,0.9795052437755183,0.034584901128812746,0.8772431042393773,0.2120418848167539,11.977691771068622,0.001,0.6484064516129031,0.3504838709677419,0.6226974211116449,0.3877943296492071,0.8709166666666667,2.0561819557388348,0.16734879490677582,5.271791140016814
21,0.001978636884306987,0.9787046673604995,0.03314386358177888,0.8828109540651309,0.1968146558838092,11.711159478875533,0.001,0.6540983870967741,0.38,0.5825667604860301,0.43240429280794485,0.8827083333333333,1.9207188164684257,0.1755343337880855,5.252368673258183
22,0.002573940435280641,0.982814292957596,0.02601873348811144,0.8837394330963674,0.2041884816753927,11.47732714317384,0.001,0.6221725806451613,0.39298387096774196,0.5766000778014233,0.3766618612846388,0.8930833333333333,1.7699530253239093,0.18735788994997726,5.179352292474309
23,0.0032786368843069876,0.9854295092466576,0.023857177167560643,0.8861072922544369,0.19508169664961214,11.271595915483086,0.001,0.6598887096774193,0.3345967741935484,0.612669046474909,0.39035720006407176,0.8624166666666667,1.7648023814177363,0.17007730786721237,5.270215348541899
24,0.0038765177548682707,0.9796653590585221,0.03194299895925066,0.8814078662782809,0.202508664796171,11.016392486690464,0.001,0.6169991935483871,0.41000000000000003,0.5976007414017985,0.39163863527150405,0.891625,1.6917335272259753,0.18750947400333484,5.205088805252641
25,0.004821821305841924,0.9796920449390227,0.03130253782723561,0.8870299385881762,0.20391153655718766,10.77638620491571,0.001,0.6252895161290322,0.3928225806451613,0.5910963135855014,0.4669229537081531,0.9041666666666667,1.4836283873084375,0.19417917235106866,5.137613486838958
26,0.005631672394043528,0.9771035145304618,0.0365062845248579,0.8883902532600458,0.19633507853403143,10.58663794745936,0.001,0.6025782258064516,0.41000000000000003,0.5560399075536029,0.3801858081050777,0.9133333333333333,1.406976296303572,0.20024253448537213,5.104184904982616
27,0.0062624284077892325,0.9805459931150429,0.031222480185733727,0.8763673355114499,0.2120418848167539,10.359912200766397,0.001,0.643458064516129,0.3725806451612903,0.5943685499187661,0.38362966522505204,0.9185,1.3287516717275558,0.20403213581931182,5.067221757312697
28,0.007445761741122566,0.9774237450964693,0.03482507405331839,0.8785664784937642,0.20418848167539272,10.130750183121622,0.001,0.6161685483870968,0.42201612903225805,0.5756275600100684,0.36665064872657377,0.9028333333333334,1.396848471598978,0.1938760042443535,5.127627121686813
29,0.008281214203894615,0.9809729672030528,0.02890080858217917,0.891875614053431,0.18848167539267013,9.943542764352376,0.001,0.6449298387096775,0.41,0.6008157708061601,0.36192535639916706,0.9258333333333333,1.118456926520706,0.21055025011368805,5.014261182467292
30,0.009867124856815578,0.9818536012595735,0.027459771035145304,0.8790285577510502,0.2172774869109948,9.68447020825995,0.001,0.603641935483871,0.41000000000000003,0.5906615409258369,0.3821880506166907,0.9232083333333333,1.03531965272179,0.20994391390025768,5.043016557368356
31,0.011636368843069874,0.9824140047500868,0.02818028980866224,0.8842851143511146,0.17277486910994766,9.444545832357203,0.001,0.6009443548387097,0.41000000000000003,0.5594608819020159,0.3571428571428571,0.9323333333333333,0.897772000169755,0.2155525238744884,4.9844503845836545
32,0.013555612829324168,0.9809996530835534,0.031702826034745016,0.8900216803526233,0.20234362105958079,9.244794287954626,0.001,0.6097741935483871,0.41000000000000003,0.5554163520285577,0.3852314592343425,0.93475,0.8971217402532075,0.22055479763528876,4.986327110979843
33,0.014586368843069875,0.976382995756945,0.0403490513169482,0.867860454224558,0.20418848167539272,9.09242876526909,0.001,0.5956814516129032,0.42,0.60613029450127,0.3571428571428571,0.9406666666666667,0.8123929104046684,0.21979687736850084,4.9535142312159
34,0.016148339060710195,0.971739652549836,0.04323112641101593,0.8825735416744076,0.18848167539267016,8.890185259494913,0.001,0.6064064516129033,0.4189516129032258,0.5817200979382624,0.3691334294409739,0.9397916666666667,0.7598952256687779,0.22282855843565258,4.953216109098514
35,0.018177434135166096,0.9789715261655059,0.03202305660075254,0.8919337250025708,0.18154811024921605,8.685153025485002,0.001,0.6018209677419355,0.41,0.5862966522505206,0.4078968444658017,0.94025,0.7523821193434109,0.22404123086251326,4.955211652365305
36,0.02010091638029782,0.9766231686814506,0.038667840845408696,0.8834864668456512,0.17277486910994766,8.499296388250539,0.001,0.6397564516129031,0.4081451612903226,0.6137102125809477,0.3923594425756848,0.9451666666666667,0.6575126944921318,0.23541003486433226,4.897611895981218
37,0.02425864833906071,0.9789181544045045,0.034104555279801455,0.8744572350940014,0.20418848167539272,8.234250579731036,0.001,0.6062524193548388,0.43999999999999995,0.5989851490812568,0.36897325004004483,0.942875,0.6841561724936063,0.22980142489010155,4.951798390424568
38,0.024774398625429555,0.971019133776319,0.043951645184532866,0.8697063949695362,0.2094240837696335,8.17232119995287,0.001,0.6251387096774194,0.4334677419354839,0.5893286194823917,0.37185647925676757,0.9513333333333334,0.5984427429768211,0.23874488403819918,4.894002943717205
39,0.0271180412371134,0.9775304886184719,0.03634616924185413,0.888126485717668,0.18955273147384058,8.031355785747749,0.001,0.6500677419354839,0.38266129032258067,0.5849065238781721,0.35714285714285715,0.952625,0.6893957587353585,0.23813854782476884,4.89200357806713
40,0.03288774341351661,0.9769700851279588,0.038267552637899285,0.8776617623041834,0.19371727748691103,7.7615341229628125,0.001,0.6251629032258064,0.43540322580645163,0.5857245829614883,0.3571428571428571,0.934125,0.6613668954907065,0.22373806275579808,4.943315721926767
41,0.03716895761741123,0.9836148693726149,0.027459771035145304,0.8699673541760817,0.21694999174781318,7.567158046123123,0.001,0.6393733870967742,0.41000000000000003,0.5692718702089197,0.38322921672272947,0.9512916666666666,0.536000862515132,0.24177656510535092,4.872113004518584
42,0.04229289805269187,0.9739278947508873,0.04331118405251781,0.867542896249705,0.2020135335864004,7.363556145805255,0.001,0.5683540322580645,0.43999999999999995,0.5692032218942358,0.36080410059266377,0.9560833333333333,0.4949165607563814,0.24526299833257542,4.851510048544623
43,0.04779455899198167,0.9690176927387719,0.05043631414618526,0.8862349635218778,0.19633507853403143,7.227345161753705,0.001,0.607733870967742,0.44999999999999996,0.5893915471041853,0.3571428571428571,0.9475833333333333,0.5689022055688663,0.23480369865090192,4.906109693410728
44,0.05094243986254295,0.9784911803164945,0.032983748298775116,0.8624263243895758,0.21204188481675393,7.1392982920054795,0.001,0.5513379032258063,0.5,0.6202031990114643,0.36729136633028997,0.9610833333333333,0.4631744341615739,0.25496437774746095,4.801929400408335
45,0.06064593356242841,0.9694713527072827,0.05211752461772476,0.8675554257480327,0.21505198877702592,6.927637615786954,0.001,0.5946266129032258,0.43999999999999995,0.5570009839591772,0.3712157616530514,0.94525,0.5688565797258676,0.23374261027739882,4.894382125317948
46,0.06706775486827032,0.9836949270141168,0.025058041790088866,0.8845583870301545,0.19805248390823568,6.801322465308371,0.001,0.5961403225806452,0.41000000000000003,0.582440905242443,0.3571428571428571,0.953875,0.4436474797024842,0.24874943155979992,4.818443339473297
47,0.07746821305841924,0.9779307768259814,0.038507725562404935,0.8884788238516714,0.20418848167539272,6.6415667568180545,0.001,0.593833064516129,0.43999999999999995,0.6299684217752455,0.36224571520102516,0.949375,0.4610624453418591,0.24207973321206608,4.838013678354831
48,0.0915036655211913,0.9829744082406,0.02721959811063966,0.8675798366671879,0.2154645981185014,6.48070383661631,0.001,0.6283580645161291,0.41000000000000003,0.5846719754696689,0.37081531315072885,0.942125,0.5472244401071467,0.2385932999848416,4.923789098051796
49,0.1042520045819015,0.9812131401275586,0.02938115443119046,0.8562030521857926,0.2198952879581152,6.322657412460117,0.001,0.5926967741935484,0.4699999999999999,0.556714949314661,0.3571428571428571,0.9590416666666667,0.3872623243147939,0.25678338638775206,4.8038176052868184
50,0.11624914089347078,0.9764897392789476,0.03658634216635978,0.8800425830122469,0.20418848167539275,6.219746067816431,0.001,0.5930903225806451,0.4470967741935484,0.6268563648429097,0.37209674835816114,0.9569583333333334,0.41412800544808864,0.2507200242534485,4.798375115744862
1,0.14245670103092783,0.9081959340483432,0.1271810469025132,0.8576276433727861,0.2137460995237313,6.743129461696097,0.001,0.6569037656903766,0.41666666666666663,0.5349777742145256,0.4444444444444444,0.8997083333333333,0.748815818213938,0.8864635440351675,0.8650629335825689
2,0.14041958762886597,0.8971506323035057,0.16768048663358412,0.8715160930667153,0.20446707176876333,6.675028729284271,0.001,0.6935012337732003,0.375,0.4901164292649902,0.4444444444444444,0.9104583333333334,0.7222309914733066,0.8784295892072154,0.9677799288159352
3,0.16512262313860251,0.9043941091724027,0.12782135425004001,0.8660750625555298,0.2193299392346855,6.433498952966427,0.001,0.6792625523012552,0.33333333333333337,0.5439571697087933,0.4444444444444444,0.9297083333333334,0.6112702243888098,0.8846445353948764,0.9214271260770045
4,0.18905400916380297,0.9268048663358412,0.10613094285256923,0.8582108659439842,0.22220397438002956,6.244775498783111,0.001,0.6501850659800451,0.41666666666666663,0.5314501545560633,0.4444444444444444,0.942375,0.5556679281310641,0.888130968622101,0.9313342723912595
5,0.2102099083619702,0.9010725148071075,0.1493516888106291,0.8663254886879812,0.21021514205945144,6.109015076644779,0.001,0.634856775024139,0.4348245896363051,0.5420953704446049,0.4444444444444444,0.9439583333333333,0.5629216613458469,0.8816128543277247,1.0024451975238649
6,0.22493144329896908,0.9043540899631823,0.1242196254202017,0.8633718884170519,0.21118012422360244,5.979178310964378,0.001,0.7085244340735972,0.3846958480849694,0.5033004623319705,0.4444444444444444,0.9494583333333333,0.532196200650119,0.8770653327269972,1.0604557069853733
7,0.24365114547537228,0.9191611973747399,0.09588602529214023,0.8485408980046494,0.22981366459627328,5.837141431699112,0.001,0.6154851947215965,0.41666666666666663,0.5087789625591277,0.4444444444444444,0.957875,0.4665115270857797,0.883735031074731,1.0559293453865939
8,0.28310767468499426,0.915039218825036,0.12854170001600768,0.8440385829655146,0.22981366459627325,5.625880501476549,0.001,0.6661067750241391,0.42701963308657864,0.5013228573719234,0.4444444444444444,0.9538333333333333,0.5268849536755619,0.8711535546460513,1.2464663027322118
9,0.28322434135166097,0.8781815271330238,0.21242196254202017,0.8645551646437063,0.19830842502874035,5.604010820261479,0.001,0.618519338053857,0.45833333333333337,0.49218311552954386,0.4444444444444445,0.9481666666666667,0.5341696949770867,0.8606942549643778,1.276488039737794
