epoch,accuracy,librispeech_dev_clean_auc,librispeech_dev_clean_eer,loss,lr,sitw_eval_auc,sitw_eval_eer,train_accuracy,train_loss,val_accuracy,val_loss
1,9.35374149659864e-05,0.9467483599919932,0.12954471012119226,14.153655664837753,0.005,0.6198353353756852,0.4375,0.39412,4.841601194317019,0.37837216431637033,4.8724213444714755
2,0.01233843537414966,0.9302123708010336,0.1284722222222222,9.0707324891786,0.005,0.6537407287971622,0.4214769429216382,0.66224,4.358830088703494,0.6492949110974862,4.391030409056027
3,0.08949168556311414,0.930296247770863,0.13822469701932524,6.1488047964724135,0.005,0.6641431191551114,0.40625,0.82228,4.445402070510843,0.8113887185775598,4.469280695203376
4,0.1836583522297808,0.9475905416348218,0.13541666666666663,4.827557368163805,0.005,0.6377856941309255,0.4472750725572396,0.83928,4.685182065374764,0.8343807480073574,4.704919541375825
5,0.2570395565633661,0.9592613822469702,0.08180478218146085,4.119404577319738,0.005,0.6665465777168655,0.40625,0.90436,4.693479913178387,0.8969190680564071,4.720049782356328
6,0.30825554295792396,0.9565039624049206,0.10416666666666663,3.7063605270933,0.005,0.6389647492744275,0.40625,0.91792,4.674205106538374,0.908185162477008,4.705915130749242
7,0.3443559460821366,0.9639627574880809,0.07328856862102849,3.4187963372535575,0.005,0.6312933327958723,0.45606256046436633,0.93276,4.683061625212258,0.924662783568363,4.706208305612139
8,0.37662824389014865,0.9690835175783383,0.09375,3.2096825773021527,0.005,0.603530111254434,0.43405353111899386,0.8974,4.878148429274882,0.8897915389331699,4.901937052082641
9,0.4034035651297556,0.9615269134184955,0.08333333333333337,3.0209432594099734,0.005,0.6082740446630119,0.4193002257336343,0.93724,4.750750456944022,0.9301808706315144,4.777928777906104
10,0.42506519274376414,0.9612508302398369,0.07291666666666663,2.8866223549966046,0.005,0.6652314777491131,0.40625,0.9028,4.8495035571234135,0.8956928264868179,4.872663219310321
11,0.4472030108339632,0.94411177985224,0.125,2.743942520855657,0.005,0.5765100975491777,0.44896807481457596,0.50648,5.670774237078618,0.49179950950337215,5.692787685642413
12,0.46187641723356004,0.9624873758052189,0.08333333333333337,2.660276292631003,0.005,0.6002322839406643,0.4375,0.85596,5.051199662429953,0.8442673206621705,5.076900950277327
13,0.47958742756361805,0.9616904024274848,0.10530625614150016,2.5489889142433064,0.005,0.6065331747823284,0.4375,0.91072,4.943770647211296,0.9024371551195586,4.969202464351988
14,0.4887962962962963,0.9659522054809475,0.0769734687192925,2.506372625734208,0.005,0.5867562882940986,0.4640438568203805,0.81212,5.138784772202423,0.799892703862661,5.157874444936792
15,0.4991912320483749,0.9453159119445353,0.11458333333333337,2.441547372185073,0.005,0.5918529305062883,0.46875,0.70768,5.445198150466715,0.690220723482526,5.48170162207455
16,0.5096419123204837,0.9700223709830039,0.08333333333333337,2.3810821914933933,0.005,0.5947249879071268,0.4375,0.93616,4.840677821686075,0.9271152667075414,4.8652813113709845
17,0.5192255605946082,0.9510172712632384,0.125,2.3321093713792567,0.005,0.613831727668494,0.4375,0.78464,5.277056263789168,0.7639484978540773,5.314562537160453
18,0.5261454396573444,0.9554621820067692,0.0754995086799869,2.2943870048340207,0.005,0.6453135077394389,0.39672686230248305,0.82908,5.22877768967187,0.8151440833844268,5.252742033927338
19,0.5316162761400857,0.9560490364668632,0.08333333333333337,2.2668601821682937,0.005,0.6387556433408578,0.40625,0.85856,5.058067684224097,0.8541538933169834,5.075422215948897
20,0.5397014361300075,0.9698347140335555,0.07173272191287258,2.216372142119327,0.005,0.631646041599484,0.42808771364076104,0.92152,4.952320692175396,0.9143930104230533,4.978931285589637
21,0.5456283068783069,0.9558844101430287,0.08333333333333337,2.188376372050225,0.005,0.633245827958723,0.39696871976781684,0.89384,5.003450172640191,0.8897915389331699,5.025374647681962
22,0.5495839632149155,0.9539455726607707,0.10416666666666663,2.1705399413401834,0.005,0.5890614922605611,0.46875,0.88148,5.112653531747406,0.864193746167995,5.144923472298511
23,0.5533834089191232,0.9595360437820722,0.08049459547985588,2.141809805469616,0.005,0.56563406965495,0.46875,0.87988,5.134081513695449,0.8704015941140405,5.154953158639539
24,0.5577966742252457,0.9581684226807876,0.07291666666666663,2.1178068279731623,0.005,0.6145144711383426,0.4276039987100935,0.90388,5.04691976696273,0.8957694665849172,5.069826962004513
25,0.5634328546233308,0.9498788191032499,0.11458333333333337,2.093715284721928,0.005,0.5976247581425347,0.4375,0.50784,5.779793115676112,0.5,5.793778565676766
26,0.5635569412950365,0.9535634348728027,0.09375,2.0921965434407506,0.005,0.6099544501773622,0.46259271202837793,0.60128,5.603953525704159,0.583077866339669,5.624636486515557
27,0.5688054295792392,0.965981207009499,0.08333333333333337,2.0705205581415687,0.005,0.561701366494679,0.46875,0.81712,5.292191315877199,0.7981299816063765,5.3180600836543634
28,0.5705432728647014,0.9692120341558395,0.07291666666666663,2.047763262705752,0.005,0.5792561875201547,0.46875,0.889,5.10827095465665,0.8798283261802575,5.1324175181211595
29,0.5747678886369363,0.9732742384539798,0.08393383557156894,2.0290982540527267,0.005,0.5993857828119962,0.4375,0.85848,5.143798186840807,0.8533874923359902,5.157096454776372
30,0.5772304106827916,0.9049162140153584,0.1775302980674746,2.017764524582416,0.005,0.5876128668171557,0.4640438568203805,0.34968,6.0668821905515555,0.3442673206621705,6.087280694633178
