epoch,accuracy,common_voice_test_auc,common_voice_test_eer,librispeech_dev_clean_auc,librispeech_dev_clean_eer,loss,lr,sitw_eval_auc,sitw_eval_eer,tcof_dev_auc,tcof_dev_eer,train_accuracy,train_loss,val_accuracy,val_loss
1,0.0,0.5500240115255323,0.5,0.8432213225029674,0.2132437305359777,19.070705268104053,0.01,0.6032423437206431,0.3870682019486271,0.814404887020494,0.2558606294155427,0.00016005121638924455,295.96932538057735,0.0008406893652795292,295.6786022464394
