epoch,accuracy,librispeech_dev_clean_auc,librispeech_dev_clean_eer,loss,lr,sitw_eval_auc,sitw_eval_eer,train_accuracy,train_loss,val_accuracy,val_loss
1,5.102040816326531e-05,0.8807796740698987,0.1780968886688124,15.961823566079289,0.001,0.5264962036273314,0.477984383804234,0.20388,5.63900220005024,0.20608522378908645,5.64719099189108
2,0.0008163265306122449,0.8824235677772698,0.19582245430809397,12.818513249137046,0.001,0.5310248794914334,0.4545454545454546,0.49224,4.918643240740264,0.48038013488657266,4.936533459803738
3,0.004948979591836735,0.8776390592075393,0.21148825065274146,10.664422438902175,0.001,0.5139608037458797,0.45874587458745875,0.64972,4.522986135200788,0.6343500919681178,4.556956346358281
4,0.01885204081632653,0.8801075932633327,0.19938928777750267,8.853092931895027,0.001,0.5158927042530037,0.4535136440473315,0.76436,4.126615640964589,0.752835683629675,4.159917327896351
5,0.051403061224489795,0.8981796500654735,0.18798955613577029,7.346711553875863,0.001,0.5231059691334987,0.4627706673106335,0.84732,3.880365793398913,0.8400521152667075,3.9198320577211314
6,0.10409360040312421,0.9101553586215858,0.164490861618799,6.112146559079255,0.001,0.5153731401014666,0.4935064935064935,0.88964,3.829943866269647,0.8825107296137339,3.853486545915885
7,0.16626070798689846,0.9035644847419987,0.1723237597911227,5.15068104376313,0.001,0.5533912276245045,0.4285714285714286,0.90584,3.815011083591041,0.8924739423666462,3.855074705653537
8,0.22854969765684052,0.9139003937027387,0.1566579634464752,4.450606021591665,0.001,0.5347350066017054,0.4545454545454546,0.9212,3.8232524436829287,0.9126302881667688,3.8518923002534664
9,0.2872571806500378,0.9042285928041456,0.164490861618799,3.8926261658519152,0.001,0.5358985375889506,0.4250986074217178,0.9384,3.901588974321078,0.9327866339668914,3.930609437404422
10,0.3417844545225498,0.9140775179165883,0.160270694066188,3.4698113962375197,0.001,0.5198579091358613,0.49350649350649356,0.96072,3.9212795388289443,0.9560085836909872,3.9502518425262307
11,0.38515180146132527,0.9307198677127769,0.13315926892950392,3.1457883304681413,0.001,0.5361515245601215,0.4469934798357885,0.93216,4.222446863454467,0.9182250153280196,4.253329948932608
12,0.424208238851096,0.9184681298161033,0.13315926892950392,2.895453791434632,0.001,0.532153912255337,0.4675324675324676,0.9612,4.175945424372761,0.9552421827099938,4.212733670741067
13,0.4569920005039053,0.9141632787889875,0.164490861618799,2.6808355969860207,0.001,0.543123301877226,0.4675324675324676,0.9608,4.33437689064162,0.9580012262415696,4.355510761053068
14,0.4864887251196775,0.9347704528367995,0.11749347258485643,2.5001011193812017,0.001,0.5237081199409139,0.4675324675324676,0.972,4.413756840207879,0.967504598405886,4.435728253308836
15,0.5116436759889141,0.9217289822834844,0.13315926892950392,2.3516766078383267,0.001,0.5416325604685904,0.48184818481848185,0.97036,4.560671067328911,0.9661250766400981,4.578792124134285
16,0.5339191232048375,0.9254944879246321,0.13410910291326236,2.2304255290104615,0.001,0.5564228896757271,0.44498108347420107,0.9722,4.647304561420086,0.9695738810545678,4.668404921200326
17,0.5532152305366591,0.92927162946304,0.11900635470826113,2.13060433787975,0.001,0.544164520981715,0.4675324675324676,0.96848,4.769052416606299,0.9642090741876149,4.7918593264522915
18,0.5726130637440161,0.9251721304746088,0.13315926892950392,2.021024804131483,0.001,0.5759143858636735,0.4492473637607663,0.93988,5.009488900872858,0.934319435928878,5.029975176862807
19,0.5860739480977576,0.9369681290619247,0.12532637075718012,1.9491854856449304,0.001,0.5624914407817089,0.4285714285714286,0.97668,4.9581341219140045,0.9717964438994482,4.980278309508357
20,0.601662572436382,0.9371099146248361,0.13315926892950392,1.8692687041464722,0.001,0.5442742880559832,0.496659422039765,0.96896,5.096070851676131,0.9633660331085224,5.118381085831297
21,0.612572121441169,0.943546505125936,0.12532637075718012,1.80992480517205,0.001,0.5492190334015981,0.4675324675324675,0.97752,5.128255549345035,0.970570202329859,5.15031080063808
22,0.6285963088939279,0.9471956517944815,0.11749347258485643,1.7394187140013555,0.001,0.5467759319485955,0.48683892779521853,0.91744,5.4348647640421825,0.9090282035561006,5.454841520872897
23,0.6381012219702696,0.9493689788271922,0.10844268383263184,1.686513181838203,0.001,0.5654896500102973,0.40787249456652985,0.96908,5.3159544056661225,0.963749233599019,5.335865085448591
