epoch,accuracy,librispeech_dev_clean_auc,librispeech_dev_clean_eer,loss,lr,sitw_eval_auc,sitw_eval_eer,train_accuracy,train_loss,val_accuracy,val_loss
1,0.7384149880875026,0.9590615045262104,0.09537572254335258,1.2385176258037978,0.0001,0.6143503278469156,0.44062625451625853,0.988375,0.23108908061719186,0.9885290148448043,0.23800678212785767
2,0.7416673164392463,0.9607087178892079,0.09537572254335258,1.22706961944734,0.0001,0.610485748695303,0.4476916900843035,0.987375,0.24676832678413807,0.9887539361223572,0.2388266896798425
3,0.7454394628546676,0.9587411932226217,0.09537572254335258,1.1927861707498477,0.0001,0.6116151478656496,0.45114411882778,0.988875,0.23526890965697536,0.9883040935672515,0.23868377638870053
4,0.7483201212908815,0.9592555461176938,0.09537572254335258,1.1927638792375688,0.0001,0.6104429278736785,0.4439983942191891,0.9874166666666667,0.24182096007078466,0.9882291198080672,0.23980310164362748
5,0.7504353476283301,0.9601180324563098,0.08984696396248149,1.1784322589001814,0.0001,0.6124876221062492,0.44078683259735046,0.9884583333333333,0.23632594506158408,0.9883790673264358,0.24029978773317304
6,0.7530028156811783,0.9604804336639332,0.09537572254335258,1.1628302408385023,0.0001,0.6113368125250903,0.4577278201525492,0.989375,0.23450343242587668,0.9883040935672515,0.24010656122950905
7,0.7529053497942387,0.9605531992607397,0.09537572254335258,1.1686739332901894,0.0001,0.611813194165663,0.45612203934162987,0.9878333333333333,0.2372326687758564,0.9883040935672515,0.24093491886737026
8,0.7562001299545159,0.9599389720171099,0.09537572254335258,1.14776200136766,0.0001,0.6131834604576475,0.4517864311521477,0.9877083333333333,0.2417326099337661,0.9886039886039886,0.24071544890349614
9,0.7584890621615767,0.959207035719823,0.09537572254335258,1.1440224685158438,0.0001,0.6092064766492707,0.4448815736651947,0.98775,0.2412705343719673,0.9882291198080672,0.24210493271975636
10,0.7618210959497509,0.9590857597251459,0.09537572254335258,1.128146875290935,0.0001,0.6082697711762345,0.4151746286631875,0.9885416666666667,0.23823876758132614,0.9886789623631729,0.24241077454452112
11,0.7615018410223088,0.9594367467215056,0.09537572254335258,1.1202655782435242,0.0001,0.6114331593737454,0.439502207948615,0.9892916666666667,0.2323147987609449,0.9883040935672515,0.24240371018236898
12,0.7631392679228935,0.9582282671039578,0.09537572254335258,1.1159594026106534,0.0001,0.6107747892412685,0.4472099558410277,0.9889583333333334,0.23770907014217016,0.9883790673264358,0.24346791400093748
13,0.7651968810916179,0.9598633528674876,0.09537572254335257,1.1039611549461672,0.0001,0.6071617824167,0.4313930148534725,0.989,0.23324851741995725,0.9887539361223572,0.24286259592462328
14,0.7679454191033138,0.9592348578597782,0.09537572254335258,1.1041103892997666,0.0001,0.6071296668004817,0.4600562023283822,0.9890416666666667,0.23982626698462445,0.9886039886039886,0.24379202950392903
15,0.7685635694173706,0.9584586914938444,0.09537572254335258,1.1022918185480077,0.0001,0.6074882911815871,0.44480128462464874,0.9889583333333334,0.23495798001401885,0.9886039886039886,0.24421881928614442
16,0.7716859432531947,0.9601586955839367,0.09149251275300313,1.0730447204324087,0.0001,0.6081252509032516,0.4399839421918908,0.9882916666666667,0.23874645507140177,0.9881541460488829,0.24555502569067655
17,0.7736577864414121,0.9599204239238064,0.09537572254335258,1.0711420678081833,0.0001,0.6079057941924261,0.44223203532717786,0.9902083333333334,0.2337339085373382,0.9888289098815415,0.24439664662602822
18,0.7763686376434915,0.9602107729228276,0.09537572254335258,1.0559166026965896,0.0001,0.6058610999598555,0.44335608189482134,0.9885,0.24007655206827982,0.9886789623631729,0.2454000385704083
19,0.7759792072774528,0.9584936475158398,0.09537572254335258,1.0542647863506793,0.0001,0.6107533788304562,0.4354877559213167,0.9891666666666666,0.23373918414227682,0.9886789623631729,0.2449707619785936
20,0.7792003465453758,0.9603641513866839,0.09256211946684219,1.0417916735186055,0.0001,0.6064605914625987,0.42994781212364513,0.99025,0.23419340433936203,0.9888289098815415,0.2460647765511494
21,0.7800983322503791,0.9586256243335765,0.09537572254335258,1.041546880950438,0.0001,0.606241134751773,0.4358089120835006,0.99,0.22822168254079614,0.9886039886039886,0.2465958759399115
22,0.7799259259259259,0.9573229774731029,0.09537572254335258,1.031572814491751,0.0001,0.6074401177572595,0.4305098354074669,0.9886666666666667,0.2348247825241086,0.9889038836407258,0.24640390018919903
23,0.7837851418670132,0.9597670454599498,0.09537572254335258,1.0216160365565943,0.0001,0.6044747758597617,0.4476916900843035,0.990375,0.2329238094251865,0.9886039886039886,0.24734625109719452
24,0.7876192332683561,0.9590672116318422,0.09215073226921178,1.004212149755449,0.0001,0.606487354476114,0.4362906463267764,0.9897083333333333,0.23629657622360264,0.9887539361223572,0.24766045741259257
25,0.7880567468052848,0.9570361954151015,0.09537572254335258,1.0043993876377648,0.0001,0.6037735849056605,0.437254114813328,0.9904166666666666,0.23655110857727998,0.98897885739991,0.24953329583683154
26,0.7906610353043101,0.9590607911380065,0.09537572254335258,0.9932244241836331,0.0001,0.6049243944868192,0.41942994781212367,0.9904166666666666,0.22874979951615115,0.9885290148448043,0.24814897073213948
27,0.7917028373402643,0.9587083773652387,0.09537572254335258,0.9844375410706397,0.0001,0.6013542084838752,0.42778000802890404,0.9887916666666666,0.23980085843954793,0.9886039886039886,0.24935251443863932
28,0.7903465453757851,0.9590465233739268,0.09537572254335258,0.9862552363823085,0.0001,0.6035273651813194,0.42802087515054194,0.9895833333333334,0.23517294908753097,0.98897885739991,0.24953352236929274
29,0.794180636777128,0.958433722906705,0.09537572254335258,0.976767641445609,0.0001,0.6012043356081895,0.41902850260939384,0.989125,0.24072800547865966,0.9890538311590943,0.24983562958370234
30,0.7985609703270522,0.9599903359677968,0.09537572254335258,0.9536042069193184,0.0001,0.6002569249297471,0.43709353673223605,0.990875,0.2315258584819661,0.9887539361223572,0.2500587844781613
31,0.7987234134719515,0.9595623030454067,0.09537572254335258,0.9565921246277571,0.0001,0.6039769838083768,0.4288237655560016,0.9902916666666667,0.23534004265526665,0.9887539361223572,0.250570667417617
32,0.8006281134936105,0.9605624733073914,0.08670520231213874,0.9507417334656497,0.0001,0.6012685668406262,0.4251304696908872,0.9910833333333333,0.23076870827529042,0.9886039886039886,0.25034006318425356
33,0.8027966211825861,0.9584594048820484,0.09537572254335258,0.9341368560386275,0.0001,0.5996520808243008,0.4219189080690486,0.9910833333333333,0.2292983240790244,0.98897885739991,0.2508898556646886
34,0.80385488412389,0.9598162692460248,0.0953757225433526,0.934064224977928,0.0001,0.6018573531379634,0.4273785628261742,0.9896666666666667,0.23704423641830386,0.9887539361223572,0.251453994782223
35,0.8068997184318821,0.9598633528674876,0.09527727497120289,0.9180617263361774,0.0001,0.6001445202729827,0.4263348052990767,0.9910833333333333,0.23025741909649794,0.9887539361223572,0.2516371272524413
36,0.8077600173272688,0.9592127428254548,0.09379628105973342,0.9145163574757342,0.0001,0.6009688210892546,0.4311521477318346,0.9901666666666666,0.23390906989557977,0.9890538311590943,0.25188758106282816
37,0.8078964695689841,0.9602357415099669,0.08670520231213874,0.9116632580912556,0.0001,0.5952415361969757,0.4366920915295062,0.990125,0.2363620413219376,0.9891288049182786,0.25345508578345
38,0.8111215074723847,0.9608720837879202,0.08688497613954253,0.9041370809818311,0.0001,0.6008457112270842,0.4263348052990767,0.990375,0.23133389542738508,0.9891288049182786,0.2529347591286437
39,0.8131349361056963,0.9603541639518283,0.09099884811584663,0.9034053398724555,0.0001,0.6014505553325304,0.4220794861501405,0.9904583333333333,0.23780429297405767,0.98897885739991,0.2562769066030336
40,0.8137851418670132,0.958609216404885,0.09379628105973342,0.891404528707506,0.0001,0.5987635487755921,0.4273785628261742,0.990125,0.23620412481005815,0.9890538311590943,0.2544070226124027
41,0.8159367554689192,0.9608549624710245,0.08696725357906862,0.8801742195567944,0.0001,0.5976823230295731,0.43291850662384584,0.9910833333333333,0.23313593869243857,0.9892787524366472,0.25601856224577396
42,0.8166372103097249,0.9588546219470552,0.08670520231213874,0.8774654119126704,0.0001,0.5965261608457112,0.43083099156965077,0.9912916666666667,0.23347863663550822,0.9891288049182786,0.25604959358349605
43,0.8157128005198181,0.959978921756533,0.09042290603916406,0.88026558336582,0.0001,0.5960551318078415,0.4386190285026094,0.9900416666666667,0.2383346878665032,0.9892787524366472,0.2556779933287051
44,0.8195468919211609,0.9589352348141054,0.0879545828533816,0.8729353621718506,0.0001,0.5953699986618493,0.4216780409474107,0.9905833333333334,0.23513370090156954,0.9892037786774629,0.2558306411554438
45,0.8240719081654755,0.9595016650480682,0.09537572254335258,0.8452207992366786,0.0001,0.5963655827646194,0.4377358490566038,0.9909583333333334,0.2315314808138027,0.9892787524366472,0.2559684926559074
46,0.8248135152696556,0.9596436293006607,0.08670520231213874,0.8531522047546796,0.0001,0.5990258263080424,0.4381372942593336,0.9919166666666667,0.2279770695300535,0.9891288049182786,0.2561007210215162
47,0.8274173705869612,0.9587604547041293,0.09537572254335258,0.8307156856542335,0.0001,0.5953164726348187,0.4362103572862304,0.9910833333333333,0.23209647705642475,0.9892037786774629,0.25716933719805113
48,0.8272956465237167,0.9598783340197714,0.08670520231213874,0.8300400793694771,0.0001,0.5946366920915295,0.4264953833801686,0.9908333333333333,0.23535982157715565,0.9892787524366472,0.25933962011086836
49,0.8296772796188001,0.9596193741017254,0.0874609182162251,0.8219504455452934,0.0001,0.5962692359159641,0.44126856684062626,0.9904166666666666,0.23736078430376725,0.9893537261958315,0.2576645127618122
50,0.8308832575265324,0.9585414445255065,0.08670520231213874,0.8142362112036298,0.0001,0.5948240331861367,0.4370132476916901,0.9925833333333334,0.23198931467731695,0.9892787524366472,0.25845820954452525
