epoch,accuracy,librispeech_dev_clean_auc,librispeech_dev_clean_eer,loss,lr,sitw_eval_auc,sitw_eval_eer,train_accuracy,train_loss,val_accuracy,val_loss
1,0.4081780376868096,0.9701538312693498,0.08823529411764708,3.399524577041666,0.001,0.6810640071918804,0.3370786516853933,0.9640833333333333,0.36222184455968687,0.9643124906282801,0.3738835734615563
2,0.49119341563786006,0.9669981133900929,0.0794117647058824,2.7305192409067613,0.001,0.677545924736936,0.3707865168539326,0.97,0.33310862874845265,0.9689608636977058,0.34114421471139533
3,0.5257868745938922,0.9686467202012384,0.08166118421052632,2.477633205183756,0.001,0.6753849204085901,0.3595505617977528,0.9745416666666666,0.3123605515855849,0.9712850502324186,0.3258712376050724
4,0.5531765215507906,0.9701654411764706,0.0805921052631579,2.2796648368790016,0.001,0.6777351370974823,0.3595505617977528,0.9749166666666667,0.3122328401564912,0.9727095516569201,0.32371686742227745
5,0.576235650855534,0.9662623355263159,0.08823529411764708,2.133324160897359,0.001,0.6801903711730894,0.3595505617977528,0.9778333333333333,0.3009898621089337,0.9744339481181586,0.3196711900141122
6,0.5989348061511804,0.9685538409442724,0.08199013157894737,1.9940039480386893,0.001,0.6711552546264234,0.3707865168539326,0.9785,0.2925066450410182,0.9748088169140801,0.32085277691237885
7,0.6206515053064761,0.9622467589009288,0.0794117647058824,1.8573450974389705,0.001,0.6757624398073836,0.3707865168539326,0.982375,0.27045220936068265,0.9784075573549258,0.2949744324316816
8,0.6438839072991119,0.9648488293343653,0.0939967105263158,1.7266255469982077,0.001,0.6642566987060228,0.39005720731609056,0.9840416666666667,0.269839385635837,0.9784075573549258,0.30423418600205004
9,0.6652142083604072,0.9651985777863777,0.0794117647058824,1.60233422596703,0.001,0.6656662855259787,0.377729433566997,0.9845,0.2659522243170633,0.9794571899835057,0.30471106477752036
10,0.6802105263157895,0.9627372774767802,0.08823529411764708,1.5253847667989977,0.001,0.6601854643262275,0.3755539440818629,0.9862083333333334,0.25166642901834596,0.9811815864447443,0.2967547451620399
11,0.6995915096382932,0.9610937499999999,0.07828947368421052,1.4176431812669368,0.001,0.6639063389762072,0.3786963177826122,0.9862083333333334,0.2534485118805383,0.9817064027590343,0.2951264951866323
12,0.7183543426467403,0.9599262287151703,0.0794117647058824,1.3227717294201393,0.001,0.6646206382703275,0.37990492305213125,0.9889166666666667,0.24170865072488376,0.9811066126855601,0.2924555293599554
13,0.7313705869612303,0.9579808436532508,0.0794117647058824,1.25037307315687,0.001,0.6642693732182126,0.3932584269662921,0.9878333333333333,0.25239620264540885,0.9829059829059829,0.29686632151134823
14,0.7508178470868528,0.9571057469040248,0.08823529411764708,1.1657106420253052,0.001,0.6601202811206803,0.40449438202247195,0.9883333333333333,0.24865369859703215,0.9835807467386415,0.3039354852640705
15,0.7689252761533463,0.960297020123839,0.0794117647058824,1.0844544304582937,0.001,0.6581249507731,0.4044943820224719,0.9894166666666667,0.24968768087150117,0.9842555105713,0.3034659639278778
16,0.7830409356725145,0.957125338622291,0.09705882352941174,1.027710501990094,0.001,0.655912343073696,0.3932584269662921,0.9900416666666667,0.2717443212023368,0.9831309041835358,0.33666782005023066
17,0.7960363872644574,0.9566290150928791,0.08075657894736842,0.9487527307033804,0.001,0.6580244599978815,0.3932584269662921,0.9902083333333334,0.25268154176773167,0.9845554056080372,0.311268366977206
18,0.8164799653454624,0.9613128869969041,0.0794117647058824,0.8780866709843015,0.001,0.6502549840255881,0.3932584269662921,0.989875,0.2702937110941336,0.9835807467386415,0.3357288674467165
19,0.8302456140350878,0.9569794891640866,0.09087171052631579,0.8097486677508172,0.001,0.6514355243038298,0.3932584269662921,0.9912083333333334,0.25670780739853594,0.9841805368121158,0.32602458876404233
20,0.8437730127788606,0.9596047794117647,0.0772203947368421,0.7556637687028971,0.001,0.6555529301208877,0.3932584269662921,0.9915416666666667,0.2967652065571168,0.9819313240365872,0.38034058833226325
21,0.847529131470652,0.9554346458978328,0.0794117647058824,0.7308929459165788,0.001,0.6535259134928331,0.3932584269662921,0.9920416666666667,0.2677603837517676,0.98530514319988,0.34374976682841557
