epoch,accuracy,common_voice_test_auc,common_voice_test_eer,librispeech_dev_clean_auc,librispeech_dev_clean_eer,loss,lr,sitw_eval_auc,sitw_eval_eer,tcof_dev_auc,tcof_dev_eer,train_accuracy,train_loss,val_accuracy,val_loss
1,0.0,0.7381771625190046,0.26182283748099544,0.82972130697419,0.23333333333333328,23.32740978792285,0.01,0.5257019184325576,0.500805023345677,0.8147843860211605,0.20166720102596986,0.0003201024327784891,3735.3135123027896,0.0004418912947414936,3732.5605222331446
